BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chrX	40800000	40805000	chrX	41110000	41115000	0.04782774215942772	3.2
chrX	40870000	40875000	chrX	41110000	41115000	0.006065751154849139	3.2
chrX	41135000	41140000	chrX	41250000	41255000	0.10092635193577039	2.111212657236631
chrX	41180000	41185000	chrX	41245000	41250000	0.0006233606875063716	3.2
chrX	41340000	41345000	chrX	41440000	41445000	0.04818616921914224	2.111212657236631
chrX	41560000	41565000	chrX	41750000	41755000	0.00041954393064813633	4.222425314473262
chrX	41795000	41800000	chrX	41915000	41920000	0.11078733056646531	2.111212657236631
chrX	49880000	49885000	chrX	50580000	50585000	0.05489501613468024	2.599207668339954
chrX	49905000	49910000	chrX	50205000	50210000	0.01445519998851163	3.6758347359905126
chrX	49905000	49910000	chrX	50580000	50585000	0.0007771384929439185	3.2
chrX	50105000	50110000	chrX	50575000	50580000	0.12397265631058209	2.599207668339954
chrX	50690000	50695000	chrX	51430000	51435000	0.12299059197185919	4.525483399593905
chrX	50690000	50695000	chrX	51455000	51460000	0.17567711374795603	2.111212657236631
chrX	50695000	50700000	chrX	50990000	50995000	0.05433913419980549	3.2
chrX	50715000	50720000	chrX	50985000	50990000	0.17435101791912433	2.111212657236631
chrX	51140000	51145000	chrX	51420000	51425000	0.10458177981240406	2.111212657236631
chrX	51490000	51495000	chrX	52240000	52245000	0.07203970524127964	5.198415336679908
chrX	51620000	51625000	chrX	52245000	52250000	0.025696916839051953	3.6758347359905126
chrX	51640000	51645000	chrX	51855000	51860000	0.15425061971329626	2.599207668339954
chrX	52570000	52575000	chrX	52990000	52995000	0.004963549230130315	3.2
chrX	52570000	52575000	chrX	53090000	53095000	0.1844909731536147	2.111212657236631
chrX	53220000	53225000	chrX	53425000	53430000	0.15425061971329626	3.2
chrX	53315000	53320000	chrX	53440000	53445000	0.0007771384929439185	2.111212657236631
chrX	53315000	53320000	chrX	53475000	53480000	0.028153296789371063	2.599207668339954
chrX	53310000	53315000	chrX	54000000	54005000	0.17197311467537604	2.111212657236631
chrX	53315000	53320000	chrX	55055000	55060000	0.05770189025025638	2.111212657236631
chrX	53320000	53325000	chrX	55085000	55090000	0.15425061971329626	2.111212657236631
chrX	53340000	53345000	chrX	53770000	53775000	0.18139310956028581	2.111212657236631
chrX	53355000	53360000	chrX	54840000	54845000	0.16324238395466412	2.111212657236631
chrX	53455000	53460000	chrX	55050000	55055000	0.04385336875686132	2.111212657236631
chrX	53565000	53570000	chrX	53635000	53640000	0.0018312225846132957	6.4
chrX	53565000	53570000	chrX	53655000	53660000	0.1054121831382787	3.2
chrX	53670000	53675000	chrX	53960000	53965000	0.15059652879603622	5.571523605095194
chrX	53675000	53680000	chrX	53830000	53835000	0.005338736856123442	2.599207668339954
chrX	53755000	53760000	chrX	54820000	54825000	0.09881997027991206	2.111212657236631
chrX	54010000	54015000	chrX	55055000	55060000	0.15425061971329626	2.111212657236631
chrX	54040000	54045000	chrX	54440000	54445000	0.1901060249727315	2.599207668339954
chrX	54040000	54045000	chrX	55160000	55165000	0.05045991694282661	2.111212657236631
chrX	54255000	54260000	chrX	55030000	55035000	0.18812642018279663	3.2
chrX	54640000	54645000	chrX	54790000	54795000	0.07203970524127964	3.2
chrX	54645000	54650000	chrX	55060000	55065000	0.1554111576693104	2.599207668339954
chrX	54890000	54895000	chrX	55055000	55060000	0.08932148012127002	2.111212657236631
chrX	54895000	54900000	chrX	56725000	56730000	0.04919331078945623	2.111212657236631
chrX	55050000	55055000	chrX	56730000	56735000	0.1844909731536147	3.2
chrX	55125000	55130000	chrX	56325000	56330000	0.1394856638181157	2.111212657236631
chrX	55130000	55135000	chrX	56250000	56255000	0.05045991694282661	3.2
chrX	55345000	55350000	chrX	56245000	56250000	0.16324238395466412	2.111212657236631
chrX	55405000	55410000	chrX	56245000	56250000	0.01366755782826079	2.111212657236631
chrX	55435000	55440000	chrX	56240000	56245000	0.028153296789371063	3.6758347359905126
chrX	55435000	55440000	chrX	56725000	56730000	0.012166057410283905	3.2
chrX	55640000	55645000	chrX	56240000	56245000	0.15239002057511822	3.6758347359905126
chrX	55720000	55725000	chrX	55910000	55915000	0.00468815180867038	2.599207668339954
chrX	55715000	55720000	chrX	56240000	56245000	0.023866410136022465	3.6758347359905126
chrX	55715000	55720000	chrX	56730000	56735000	0.026230222256051813	2.111212657236631
chrX	55755000	55760000	chrX	55865000	55870000	0.12000945524158674	2.111212657236631
chrX	55795000	55800000	chrX	55905000	55910000	0.14953466092934822	3.2
chrX	55850000	55855000	chrX	56730000	56735000	0.15425061971329626	2.111212657236631
chrX	55865000	55870000	chrX	56240000	56245000	0.18812642018279663	3.2
chrX	55865000	55870000	chrX	55910000	55915000	0.04385336875686132	2.111212657236631
chrX	55910000	55915000	chrX	56245000	56250000	0.028153296789371063	3.2
chrX	55910000	55915000	chrX	56730000	56735000	0.035380698244375626	2.599207668339954
chrX	56230000	56235000	chrX	56730000	56735000	0.06999745400183859	3.2
chrX	56275000	56280000	chrX	56725000	56730000	0.0010099824904953212	2.599207668339954
chrX	56565000	56570000	chrX	56730000	56735000	0.1383874607680721	3.2
chrX	56735000	56740000	chrX	56985000	56990000	0.18417120508893617	2.111212657236631
chrX	56805000	56810000	chrX	57450000	57455000	0.02087955280350399	3.2
chrX	56795000	56800000	chrX	57920000	57925000	0.004284544602116918	2.111212657236631
chrX	56800000	56805000	chrX	57585000	57590000	0.025125357421027613	3.6758347359905126
chrX	56800000	56805000	chrX	57815000	57820000	0.05489501613468024	2.599207668339954
chrX	56805000	56810000	chrX	56975000	56980000	8.646037585879895e-06	3.2
chrX	56805000	56810000	chrX	57115000	57120000	0.1971232355797761	3.2
chrX	56985000	56990000	chrX	57590000	57595000	0.1383874607680721	3.2
chrX	56990000	56995000	chrX	57115000	57120000	0.13343022611233962	3.6758347359905126
chrX	56990000	56995000	chrX	57915000	57920000	0.06999745400183859	2.599207668339954
chrX	57160000	57165000	chrX	57445000	57450000	0.17553323421068426	4.222425314473262
chrX	57585000	57590000	chrX	57915000	57920000	0.01366755782826079	2.599207668339954
chrX	57820000	57825000	chrX	57920000	57925000	0.025696916839051953	2.599207668339954
chrX	41780000	41785000	chrX	42435000	42440000	0.1585428807416413	2.599207668339954
chrX	41790000	41795000	chrX	43340000	43345000	0.00855679472666135	3.2
chrX	41780000	41785000	chrX	43385000	43390000	0.10787986640110919	2.111212657236631
chrX	41785000	41790000	chrX	43750000	43755000	0.0009345609848093369	2.599207668339954
chrX	41785000	41790000	chrX	43560000	43565000	0.00023707118170412933	3.6758347359905126
chrX	41795000	41800000	chrX	42945000	42950000	0.04716579546345516	3.2
chrX	41800000	41805000	chrX	42110000	42115000	0.08550467883532799	4.222425314473262
chrX	41815000	41820000	chrX	43460000	43465000	0.14519222043927324	2.111212657236631
chrX	41845000	41850000	chrX	43550000	43555000	0.17356523212963088	3.6758347359905126
chrX	41960000	41965000	chrX	43545000	43550000	0.05701483699974035	2.111212657236631
chrX	42610000	42615000	chrX	42990000	42995000	0.1712162687401711	2.111212657236631
chrX	42865000	42870000	chrX	42935000	42940000	0.0733396672295093	2.599207668339954
chrX	42865000	42870000	chrX	43010000	43015000	0.1985241138026604	3.2
chrX	42950000	42955000	chrX	42995000	43000000	0.18705705192838717	3.2
chrX	43355000	43360000	chrX	43555000	43560000	0.005220778939086806	3.6758347359905126
chrX	43350000	43355000	chrX	43745000	43750000	0.13095174867956103	2.599207668339954
chrX	43560000	43565000	chrX	43745000	43750000	0.0026375835343046476	2.111212657236631
chrX	43830000	43835000	chrX	45180000	45185000	0.10787986640110919	3.6758347359905126
chrX	43955000	43960000	chrX	44240000	44245000	0.0018518005420586137	2.111212657236631
chrX	43955000	43960000	chrX	45180000	45185000	0.0035382595707775396	3.6758347359905126
chrX	43965000	43970000	chrX	45115000	45120000	0.19887674247694254	2.111212657236631
chrX	44005000	44010000	chrX	45330000	45335000	0.1985241138026604	2.111212657236631
chrX	44100000	44105000	chrX	45185000	45190000	0.19887674247694254	3.2
chrX	44145000	44150000	chrX	45565000	45570000	0.13066268014164661	2.111212657236631
chrX	44535000	44540000	chrX	45100000	45105000	0.1985241138026604	2.111212657236631
chrX	44875000	44880000	chrX	45065000	45070000	0.00023707118170412933	3.6758347359905126
chrX	44890000	44895000	chrX	44995000	45000000	0.008259066983720214	5.198415336679908
chrX	45305000	45310000	chrX	46395000	46400000	0.05701483699974035	3.2
chrX	45510000	45515000	chrX	45845000	45850000	0.11947934501946754	2.111212657236631
chrX	45510000	45515000	chrX	46395000	46400000	0.010157056496067412	2.111212657236631
chrX	45510000	45515000	chrX	46425000	46430000	0.09273112535476102	2.111212657236631
chrX	45515000	45520000	chrX	45745000	45750000	0.09396421764234109	2.599207668339954
chrX	45760000	45765000	chrX	46630000	46635000	0.1565745976259555	2.111212657236631
chrX	45795000	45800000	chrX	46400000	46405000	0.04716579546345516	5.571523605095194
chrX	46455000	46460000	chrX	46535000	46540000	0.18342687277089192	3.2
chrX	46555000	46560000	chrX	46795000	46800000	0.0004501642599782363	2.599207668339954
chrX	46560000	46565000	chrX	46635000	46640000	0.004424346294949441	2.599207668339954
chrX	46565000	46570000	chrX	46695000	46700000	0.018744908017120577	3.6758347359905126
chrX	46635000	46640000	chrX	46710000	46715000	0.05318874988594806	2.111212657236631
chrX	46645000	46650000	chrX	46795000	46800000	0.008660600058619263	2.111212657236631
chrX	46760000	46765000	chrX	47025000	47030000	0.03122213859574164	2.599207668339954
chrX	46805000	46810000	chrX	47025000	47030000	0.0035382595707775396	2.111212657236631
chrX	46910000	46915000	chrX	46970000	46975000	0.054963856526326176	2.111212657236631
chrX	47150000	47155000	chrX	47645000	47650000	0.1585428807416413	3.2
chrX	47185000	47190000	chrX	47835000	47840000	0.1521870205217344	2.599207668339954
chrX	47185000	47190000	chrX	48025000	48030000	0.006632346118591877	2.599207668339954
chrX	47195000	47200000	chrX	47375000	47380000	0.013493091451293153	5.198415336679908
chrX	47190000	47195000	chrX	47520000	47525000	0.0026375835343046476	2.111212657236631
chrX	47190000	47195000	chrX	47640000	47645000	0.014513489694330483	3.6758347359905126
chrX	47205000	47210000	chrX	48940000	48945000	0.08307465279177398	5.198415336679908
chrX	47225000	47230000	chrX	49160000	49165000	0.17068743877640866	2.111212657236631
chrX	47230000	47235000	chrX	47370000	47375000	0.1521870205217344	2.599207668339954
chrX	47230000	47235000	chrX	48795000	48800000	0.14688793350548293	2.111212657236631
chrX	47285000	47290000	chrX	48195000	48200000	0.054963856526326176	2.111212657236631
chrX	47560000	47565000	chrX	48025000	48030000	0.05629891677398241	2.599207668339954
chrX	47560000	47565000	chrX	47835000	47840000	0.09396421764234109	3.2
chrX	47565000	47570000	chrX	47640000	47645000	0.00026435548538642867	3.2
chrX	47650000	47655000	chrX	48020000	48025000	0.1985241138026604	3.2
chrX	47655000	47660000	chrX	48470000	48475000	0.12269162260530371	2.111212657236631
chrX	47675000	47680000	chrX	48035000	48040000	0.1985241138026604	3.6758347359905126
chrX	47785000	47790000	chrX	49665000	49670000	0.08940708189032857	2.599207668339954
chrX	47830000	47835000	chrX	48025000	48030000	1.2661291051596637e-05	2.111212657236631
chrX	47830000	47835000	chrX	48945000	48950000	0.1910838423287571	2.111212657236631
chrX	48075000	48080000	chrX	48505000	48510000	0.05970403631726313	3.2
chrX	48080000	48085000	chrX	48590000	48595000	0.14359894813682914	3.6758347359905126
chrX	48470000	48475000	chrX	48570000	48575000	0.16314052654026923	2.599207668339954
chrX	48640000	48645000	chrX	49050000	49055000	0.1985241138026604	2.111212657236631
chrX	48640000	48645000	chrX	49835000	49840000	0.1605988741005667	2.599207668339954
chrX	48695000	48700000	chrX	48800000	48805000	0.18700134607393593	2.111212657236631
chrX	48905000	48910000	chrX	48945000	48950000	0.013186203171413401	2.599207668339954
chrX	48965000	48970000	chrX	49040000	49045000	0.004424346294949441	2.599207668339954
chrX	49060000	49065000	chrX	49840000	49845000	0.1758590827238836	2.111212657236631
chrX	49195000	49200000	chrX	49265000	49270000	0.05044823367102379	2.111212657236631
chrX	49270000	49275000	chrX	49875000	49880000	0.047449963078644145	2.111212657236631
chrX	49295000	49300000	chrX	49745000	49750000	0.0009790187019904004	2.599207668339954
chrX	49305000	49310000	chrX	49625000	49630000	0.007556216913005625	2.599207668339954
chrX	49295000	49300000	chrX	49835000	49840000	0.03548677322337545	3.2
chrX	84725000	84730000	chrX	85050000	85055000	0.05481856174081312	2.111212657236631
chrX	84730000	84735000	chrX	85540000	85545000	0.1535350976829558	2.111212657236631
chrX	85105000	85110000	chrX	85540000	85545000	1.4291546204248107e-05	3.6758347359905126
chrX	85610000	85615000	chrX	87295000	87300000	0.1207670384666573	2.111212657236631
chrX	72245000	72250000	chrX	74140000	74145000	0.049559014314945075	2.599207668339954
chrX	73855000	73860000	chrX	74010000	74015000	3.4013295369117458e-06	2.599207668339954
chrX	73855000	73860000	chrX	74130000	74135000	0.00031070415967884293	2.111212657236631
chrX	73855000	73860000	chrX	74340000	74345000	0.04798412602385516	2.111212657236631
chrX	74025000	74030000	chrX	74125000	74130000	0.19424584435574116	3.6758347359905126
chrX	74375000	74380000	chrX	74545000	74550000	0.018513888780709278	3.6758347359905126
chrX	74550000	74555000	chrX	75605000	75610000	0.052384895943320305	2.599207668339954
chrX	74560000	74565000	chrX	76245000	76250000	0.16997159828112693	2.599207668339954
chrX	74605000	74610000	chrX	76140000	76145000	0.008336683061475725	2.111212657236631
chrX	74610000	74615000	chrX	74920000	74925000	0.00904099371498393	2.111212657236631
chrX	74780000	74785000	chrX	74885000	74890000	0.02417015289647182	2.111212657236631
chrX	74785000	74790000	chrX	74910000	74915000	0.003936694885558936	3.6758347359905126
chrX	74920000	74925000	chrX	75145000	75150000	0.1705797087623267	3.2
chrX	75035000	75040000	chrX	75605000	75610000	0.006278372152840143	2.111212657236631
chrX	76275000	76280000	chrX	76455000	76460000	0.011293172388339032	2.111212657236631
chrX	76275000	76280000	chrX	78030000	78035000	0.003886571022674024	2.599207668339954
chrX	76275000	76280000	chrX	78095000	78100000	0.1038256207595028	2.599207668339954
chrX	76285000	76290000	chrX	77995000	78000000	0.08017311122070526	2.111212657236631
chrX	76550000	76555000	chrX	78020000	78025000	0.11635002523421835	2.599207668339954
chrX	77905000	77910000	chrX	78020000	78025000	0.013422603787174331	2.599207668339954
chrX	77905000	77910000	chrX	78100000	78105000	0.011665802966150766	3.2
chrX	78125000	78130000	chrX	79085000	79090000	0.18437291101701633	3.2
chrX	78460000	78465000	chrX	79460000	79465000	0.1705797087623267	2.111212657236631
chrX	78550000	78555000	chrX	79410000	79415000	0.011293172388339032	2.111212657236631
chrX	78555000	78560000	chrX	79080000	79085000	0.00014575277109344736	2.599207668339954
chrX	78555000	78560000	chrX	79270000	79275000	0.01246084675919254	2.599207668339954
chrX	78555000	78560000	chrX	79430000	79435000	0.003127225401164107	5.198415336679908
chrX	78555000	78560000	chrX	79450000	79455000	0.011293172388339032	2.599207668339954
chrX	78625000	78630000	chrX	79075000	79080000	0.11219743655770337	3.6758347359905126
chrX	78960000	78965000	chrX	79260000	79265000	0.003854210631652628	3.6758347359905126
chrX	79090000	79095000	chrX	79265000	79270000	0.0006415570383609774	3.2
chrX	79160000	79165000	chrX	79260000	79265000	0.00031070415967884293	3.6758347359905126
chrX	79180000	79185000	chrX	79255000	79260000	0.0011238585034761828	3.2
chrX	80805000	80810000	chrX	81115000	81120000	0.1705797087623267	2.599207668339954
chrX	80805000	80810000	chrX	81200000	81205000	0.018118460838756033	2.111212657236631
chrX	80875000	80880000	chrX	81195000	81200000	0.003854210631652628	2.111212657236631
chrX	80875000	80880000	chrX	81375000	81380000	0.0006934956434902734	2.111212657236631
chrX	81185000	81190000	chrX	81370000	81375000	0.011293172388339032	3.6758347359905126
chrX	96765000	96770000	chrX	97685000	97690000	0.027415136012616248	4.222425314473262
chrX	65530000	65535000	chrX	66630000	66635000	0.1968700518380593	3.2
chrX	65575000	65580000	chrX	66405000	66410000	0.0001577983967520069	3.6758347359905126
chrX	65580000	65585000	chrX	66615000	66620000	0.07359239707963337	3.6758347359905126
chrX	65575000	65580000	chrX	66730000	66735000	0.00022981396679000454	3.2
chrX	65580000	65585000	chrX	66120000	66125000	0.1968700518380593	5.571523605095194
chrX	65585000	65590000	chrX	66015000	66020000	0.03496159736287892	2.111212657236631
chrX	65615000	65620000	chrX	66740000	66745000	0.1968700518380593	2.111212657236631
chrX	65750000	65755000	chrX	66730000	66735000	0.1398021484782917	2.111212657236631
chrX	65985000	65990000	chrX	66730000	66735000	0.19606631976579963	2.111212657236631
chrX	66005000	66010000	chrX	66625000	66630000	0.1411226539583861	5.198415336679908
chrX	66025000	66030000	chrX	66725000	66730000	0.09544103208748846	2.599207668339954
chrX	66025000	66030000	chrX	66405000	66410000	0.1968700518380593	3.2
chrX	66200000	66205000	chrX	66730000	66735000	0.008397653962256632	2.111212657236631
chrX	68195000	68200000	chrX	68705000	68710000	0.0035961263476274046	2.599207668339954
